"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2022-6-28","3.70","3.69","3.70","3.68","54.05M","0.27%"
"2022-6-27","3.69","3.70","3.71","3.68","70.86M","-0.27%"
"2022-6-24","3.70","3.72","3.74","3.69","111.38M","-5.85%"
"2022-6-23","3.93","3.90","3.94","3.90","98.88M","0.77%"
"2022-6-22","3.90","3.93","3.94","3.90","77.28M","-0.51%"
"2022-6-21","3.92","3.92","3.93","3.91","63.49M","0.26%"
"2022-6-20","3.91","3.91","3.92","3.89","70.06M","0.00%"
"2022-6-17","3.91","3.88","3.91","3.88","69.88M","0.51%"
"2022-6-16","3.89","3.90","3.91","3.87","73.14M","-0.26%"
"2022-6-15","3.90","3.90","3.95","3.89","108.76M","0.26%"
"2022-6-14","3.89","3.83","3.90","3.82","79.70M","1.30%"
"2022-6-13","3.84","3.83","3.84","3.81","61.87M","-0.26%"
"2022-6-10","3.85","3.83","3.86","3.80","74.42M","0.26%"
"2022-6-9","3.84","3.82","3.84","3.81","69.83M","0.79%"
"2022-6-8","3.81","3.82","3.83","3.80","41.75M","0.00%"
"2022-6-7","3.81","3.80","3.82","3.79","46.41M","0.26%"
"2022-6-6","3.80","3.76","3.80","3.75","57.14M","0.53%"
"2022-6-2","3.78","3.78","3.79","3.71","80.11M","0.00%"
"2022-6-1","3.78","3.80","3.81","3.78","35.58M","-0.79%"
"2022-5-31","3.81","3.79","3.81","3.78","58.25M","0.53%"
"2022-5-30","3.79","3.86","3.87","3.79","45.96M","-1.81%"
"2022-5-27","3.86","3.84","3.87","3.84","58.96M","0.52%"
"2022-5-26","3.84","3.82","3.84","3.81","51.71M","0.52%"
"2022-5-25","3.82","3.77","3.82","3.77","54.80M","1.33%"
"2022-5-24","3.77","3.80","3.80","3.76","55.59M","-0.53%"
"2022-5-23","3.79","3.79","3.79","3.77","44.12M","0.26%"
"2022-5-20","3.78","3.79","3.82","3.76","64.16M","-0.26%"
"2022-5-19","3.79","3.74","3.79","3.73","61.89M","1.07%"
"2022-5-18","3.75","3.73","3.76","3.72","50.69M","0.54%"
"2022-5-17","3.73","3.73","3.75","3.72","38.90M","0.00%"
"2022-5-16","3.73","3.71","3.74","3.70","60.18M","0.54%"
"2022-5-13","3.71","3.68","3.71","3.67","56.06M","1.09%"
"2022-5-12","3.67","3.65","3.68","3.64","60.19M","0.27%"
"2022-5-11","3.66","3.65","3.67","3.64","58.22M","0.00%"
"2022-5-10","3.66","3.61","3.66","3.59","71.46M","0.55%"
"2022-5-9","3.64","3.62","3.64","3.61","37.47M","0.55%"
"2022-5-6","3.62","3.65","3.66","3.62","56.26M","-1.63%"
"2022-5-5","3.68","3.68","3.69","3.66","89.00M","-0.54%"
"2022-4-29","3.70","3.65","3.70","3.62","74.58M","1.65%"
"2022-4-28","3.64","3.64","3.67","3.61","72.98M","0.00%"
"2022-4-27","3.64","3.62","3.64","3.59","79.07M","0.28%"
"2022-4-26","3.63","3.65","3.68","3.62","73.35M","-0.27%"
"2022-4-25","3.64","3.73","3.76","3.63","106.96M","-2.67%"
"2022-4-22","3.74","3.70","3.74","3.68","54.88M","1.08%"
"2022-4-21","3.70","3.74","3.76","3.68","63.57M","-1.07%"
"2022-4-20","3.74","3.77","3.78","3.73","45.94M","-1.06%"
"2022-4-19","3.78","3.78","3.78","3.75","48.08M","0.27%"
"2022-4-18","3.77","3.82","3.83","3.76","56.06M","-1.57%"
"2022-4-15","3.83","3.82","3.84","3.81","49.88M","0.26%"
"2022-4-14","3.82","3.82","3.84","3.81","41.46M","0.00%"
"2022-4-13","3.82","3.79","3.84","3.78","66.93M","0.79%"
"2022-4-12","3.79","3.79","3.82","3.75","78.58M","0.00%"
"2022-4-11","3.79","3.86","3.87","3.78","91.59M","-1.81%"
"2022-4-8","3.86","3.86","3.87","3.83","62.35M","0.00%"
"2022-4-7","3.86","3.90","3.91","3.85","70.88M","-1.28%"
"2022-4-6","3.91","3.86","3.92","3.85","99.28M","1.30%"
"2022-4-1","3.86","3.81","3.87","3.81","70.61M","1.05%"
"2022-3-31","3.82","3.80","3.85","3.79","80.16M","0.00%"
"2022-3-30","3.82","3.81","3.82","3.76","135.31M","-1.55%"
"2022-3-29","3.88","3.87","3.89","3.85","67.74M","0.26%"
"2022-3-28","3.87","3.81","3.88","3.78","77.10M","1.57%"
"2022-3-25","3.81","3.77","3.82","3.76","73.54M","1.06%"
"2022-3-24","3.77","3.74","3.77","3.73","51.30M","0.53%"
"2022-3-23","3.75","3.73","3.77","3.72","65.21M","0.27%"
"2022-3-22","3.74","3.68","3.75","3.68","66.43M","1.36%"
"2022-3-21","3.69","3.71","3.72","3.67","55.70M","-1.07%"
"2022-3-18","3.73","3.66","3.74","3.64","91.20M","1.63%"
"2022-3-17","3.67","3.65","3.69","3.64","85.94M","0.82%"
"2022-3-16","3.64","3.61","3.66","3.52","110.08M","1.96%"
"2022-3-15","3.57","3.73","3.74","3.57","145.71M","-4.55%"
"2022-3-14","3.74","3.75","3.78","3.74","71.86M","-0.80%"
"2022-3-11","3.77","3.75","3.78","3.69","84.20M","0.27%"
"2022-3-10","3.76","3.79","3.80","3.76","78.52M","-0.27%"
"2022-3-9","3.77","3.85","3.86","3.68","148.05M","-2.08%"
"2022-3-8","3.85","3.88","3.89","3.84","108.30M","-1.03%"
"2022-3-7","3.89","3.91","3.91","3.88","69.88M","-0.51%"
"2022-3-4","3.91","3.92","3.92","3.90","62.51M","-0.26%"
"2022-3-3","3.92","3.92","3.93","3.91","47.41M","0.26%"
"2022-3-2","3.91","3.91","3.92","3.90","39.29M","0.00%"
"2022-3-1","3.91","3.91","3.92","3.90","41.71M","0.00%"
"2022-2-28","3.91","3.91","3.92","3.89","56.04M","0.00%"
"2022-2-25","3.91","3.91","3.93","3.90","60.89M","0.00%"
"2022-2-24","3.91","3.95","3.96","3.90","91.74M","-1.26%"
"2022-2-23","3.96","3.96","3.96","3.94","52.29M","0.00%"
"2022-2-22","3.96","3.97","3.97","3.95","53.29M","-0.25%"
"2022-2-21","3.97","3.96","3.98","3.94","62.84M","0.00%"
"2022-2-18","3.97","3.94","3.97","3.93","57.31M","0.76%"
"2022-2-17","3.94","3.95","3.96","3.94","55.25M","-0.25%"
"2022-2-16","3.95","3.95","3.97","3.94","52.15M","0.25%"
"2022-2-15","3.94","3.95","3.97","3.92","78.86M","-0.51%"
"2022-2-14","3.96","4.00","4.01","3.95","80.17M","-1.25%"
"2022-2-11","4.01","3.99","4.02","3.99","102.27M","0.50%"
"2022-2-10","3.99","3.98","4.00","3.97","82.91M","0.25%"
"2022-2-9","3.98","3.98","4.00","3.97","102.24M","-0.25%"
"2022-2-8","3.99","3.92","4.00","3.91","145.34M","1.79%"
"2022-2-7","3.92","3.90","3.93","3.89","78.43M","1.03%"
"2022-1-28","3.88","3.89","3.90","3.87","77.55M","0.00%"
"2022-1-27","3.88","3.91","3.91","3.88","68.71M","-0.77%"
"2022-1-26","3.91","3.90","3.92","3.89","64.70M","0.26%"
"2022-1-25","3.90","3.95","3.96","3.90","103.06M","-1.52%"
"2022-1-24","3.96","3.97","3.98","3.95","81.10M","-0.25%"
"2022-1-21","3.97","3.98","3.99","3.96","73.25M","-0.50%"
"2022-1-20","3.99","3.96","4.01","3.95","154.31M","0.76%"
"2022-1-19","3.96","3.95","3.97","3.95","59.41M","0.00%"
"2022-1-18","3.96","3.94","3.97","3.93","82.67M","0.76%"
"2022-1-17","3.93","3.93","3.95","3.93","61.27M","0.00%"
"2022-1-14","3.93","3.99","4.00","3.93","152.53M","-1.75%"
"2022-1-13","4.00","3.96","4.03","3.96","133.97M","0.76%"
"2022-1-12","3.97","3.99","3.99","3.95","102.24M","-0.50%"
"2022-1-11","3.99","3.97","4.01","3.96","129.42M","0.50%"
"2022-1-10","3.97","3.95","3.99","3.95","115.92M","0.51%"
"2022-1-7","3.95","3.92","3.96","3.91","136.54M","0.77%"
"2022-1-6","3.92","3.92","3.93","3.91","86.31M","-0.25%"
"2022-1-5","3.93","3.91","3.94","3.91","136.38M","0.51%"
"2022-1-4","3.91","3.90","3.92","3.89","83.89M","0.26%"
"2021-12-31","3.90","3.89","3.91","3.89","62.80M","0.00%"
"2021-12-30","3.90","3.90","3.91","3.89","58.75M","0.00%"
"2021-12-29","3.90","3.91","3.91","3.90","45.81M","-0.26%"
"2021-12-28","3.91","3.90","3.91","3.89","46.12M","0.26%"
"2021-12-27","3.90","3.90","3.91","3.89","59.55M","0.26%"
"2021-12-24","3.89","3.91","3.91","3.89","58.32M","-0.51%"
"2021-12-23","3.91","3.90","3.91","3.90","43.78M","0.26%"
"2021-12-22","3.90","3.91","3.92","3.89","58.68M","-0.26%"
"2021-12-21","3.91","3.88","3.92","3.88","139.96M","0.51%"
"2021-12-20","3.89","3.89","3.89","3.87","62.51M","0.00%"
"2021-12-17","3.89","3.89","3.90","3.88","68.24M","0.00%"
"2021-12-16","3.89","3.88","3.90","3.88","60.22M","0.00%"
"2021-12-15","3.89","3.89","3.90","3.88","49.47M","0.00%"
"2021-12-14","3.89","3.91","3.91","3.87","113.69M","-0.51%"
"2021-12-13","3.91","3.93","3.94","3.90","176.38M","-0.76%"
"2021-12-10","3.94","3.92","3.94","3.90","223.93M","0.25%"
"2021-12-9","3.93","3.91","3.95","3.90","165.36M","0.51%"
"2021-12-8","3.91","3.93","3.93","3.90","73.30M","-0.26%"
"2021-12-7","3.92","3.92","3.93","3.90","84.25M","0.51%"
"2021-12-6","3.90","3.92","3.94","3.90","85.21M","-0.51%"
"2021-12-3","3.92","3.92","3.92","3.90","53.77M","0.26%"
"2021-12-2","3.91","3.91","3.92","3.90","56.20M","0.00%"
"2021-12-1","3.91","3.89","3.91","3.88","48.54M","0.51%"
"2021-11-30","3.89","3.89","3.90","3.88","41.55M","0.00%"
"2021-11-29","3.89","3.88","3.90","3.87","58.85M","0.00%"
"2021-11-26","3.89","3.90","3.91","3.88","54.86M","-0.26%"
"2021-11-25","3.90","3.91","3.91","3.89","33.94M","-0.26%"
"2021-11-24","3.91","3.91","3.92","3.90","36.92M","0.26%"
"2021-11-23","3.90","3.91","3.92","3.90","46.23M","0.00%"
"2021-11-22","3.90","3.92","3.92","3.90","41.57M","-0.51%"
"2021-11-19","3.92","3.90","3.93","3.89","52.54M","0.77%"
"2021-11-18","3.89","3.90","3.91","3.89","37.60M","-0.26%"
"2021-11-17","3.90","3.92","3.92","3.90","39.30M","-0.51%"
"2021-11-16","3.92","3.93","3.94","3.90","48.95M","-0.25%"
"2021-11-15","3.93","3.92","3.94","3.91","43.91M","0.51%"
"2021-11-12","3.91","3.92","3.93","3.90","56.85M","-0.26%"
"2021-11-11","3.92","3.88","3.92","3.87","73.62M","1.29%"
"2021-11-10","3.87","3.88","3.88","3.86","48.50M","0.00%"
"2021-11-9","3.87","3.88","3.89","3.87","38.27M","0.00%"
"2021-11-8","3.87","3.88","3.88","3.86","38.63M","0.00%"
"2021-11-5","3.87","3.87","3.88","3.86","40.10M","0.00%"
"2021-11-4","3.87","3.89","3.89","3.87","50.39M","-0.26%"
"2021-11-3","3.88","3.88","3.90","3.87","44.74M","0.00%"
"2021-11-2","3.88","3.92","3.93","3.86","84.31M","-1.02%"
"2021-11-1","3.92","3.89","3.92","3.88","60.60M","0.77%"
"2021-10-29","3.89","3.88","3.90","3.87","52.38M","0.26%"
"2021-10-28","3.88","3.89","3.90","3.86","74.63M","-0.51%"
"2021-10-27","3.90","3.92","3.93","3.88","60.73M","-0.51%"
"2021-10-26","3.92","3.95","3.96","3.92","57.36M","-0.76%"
"2021-10-25","3.95","3.94","3.95","3.92","46.05M","0.25%"
"2021-10-22","3.94","3.94","3.96","3.93","84.99M","-0.25%"
"2021-10-21","3.95","3.91","3.95","3.91","78.17M","1.02%"
"2021-10-20","3.91","3.93","3.94","3.90","52.61M","-0.26%"
"2021-10-19","3.92","3.92","3.94","3.91","61.19M","0.00%"
"2021-10-18","3.92","3.91","3.93","3.90","53.25M","0.00%"
"2021-10-15","3.92","3.93","3.93","3.91","68.33M","0.00%"
"2021-10-14","3.92","3.94","3.95","3.91","48.27M","-0.51%"
"2021-10-13","3.94","3.96","3.97","3.93","51.22M","-0.51%"
"2021-10-12","3.96","3.98","3.99","3.94","66.04M","-0.50%"
"2021-10-11","3.98","3.96","4.01","3.95","79.13M","0.51%"
"2021-10-8","3.96","3.93","3.96","3.92","71.34M","1.28%"
"2021-9-30","3.91","3.92","3.93","3.89","57.76M","-0.51%"
"2021-9-29","3.93","3.90","3.93","3.88","85.69M","0.51%"
"2021-9-28","3.91","3.89","3.93","3.88","69.38M","0.77%"
"2021-9-27","3.88","3.91","3.92","3.87","85.51M","-0.77%"
"2021-9-24","3.91","3.94","3.95","3.90","79.50M","-0.76%"
"2021-9-23","3.94","3.93","3.98","3.92","99.52M","1.03%"
"2021-9-22","3.90","3.90","3.91","3.86","127.74M","-1.76%"
"2021-9-17","3.97","3.98","3.99","3.95","118.76M","-0.25%"
"2021-9-16","3.98","4.02","4.03","3.97","143.37M","-1.00%"
"2021-9-15","4.02","4.03","4.04","4.01","97.42M","-0.25%"
"2021-9-14","4.03","4.13","4.13","4.02","193.39M","-2.18%"
"2021-9-13","4.12","4.15","4.15","4.11","142.93M","-0.96%"
"2021-9-10","4.16","4.15","4.22","4.14","187.03M","0.24%"
"2021-9-9","4.15","4.14","4.16","4.11","122.99M","0.24%"
"2021-9-8","4.14","4.13","4.15","4.12","107.19M","0.24%"
"2021-9-7","4.13","4.12","4.16","4.10","114.47M","0.24%"
"2021-9-6","4.12","4.12","4.17","4.11","99.95M","-0.24%"
"2021-9-3","4.13","4.06","4.20","4.04","194.64M","1.72%"
"2021-9-2","4.06","4.03","4.06","4.02","98.26M","0.50%"
"2021-9-1","4.04","3.97","4.05","3.95","148.13M","1.76%"
"2021-8-31","3.97","3.95","3.98","3.94","77.89M","0.51%"
"2021-8-30","3.95","3.98","3.99","3.94","93.44M","-1.00%"
"2021-8-27","3.99","3.98","4.00","3.98","47.67M","0.25%"
"2021-8-26","3.98","3.99","4.00","3.98","46.49M","-0.25%"
"2021-8-25","3.99","4.01","4.01","3.99","47.07M","-0.25%"
"2021-8-24","4.00","4.00","4.02","3.98","74.11M","0.00%"
"2021-8-23","4.00","4.01","4.02","4.00","51.71M","-0.25%"
"2021-8-20","4.01","4.01","4.03","4.00","69.23M","0.00%"
"2021-8-19","4.01","4.04","4.04","4.00","59.16M","-0.74%"
"2021-8-18","4.04","3.99","4.05","3.98","87.98M","1.25%"
"2021-8-17","3.99","4.02","4.04","3.99","66.83M","-0.99%"
"2021-8-16","4.03","4.01","4.04","4.01","56.55M","0.50%"
"2021-8-13","4.01","4.02","4.02","4.00","37.79M","-0.25%"
"2021-8-12","4.02","4.03","4.04","4.02","37.57M","-0.50%"
"2021-8-11","4.04","4.03","4.08","4.02","67.38M","0.00%"
"2021-8-10","4.04","4.03","4.05","4.00","63.10M","0.25%"
"2021-8-9","4.03","3.98","4.04","3.97","72.64M","1.26%"
"2021-8-6","3.98","3.98","3.99","3.96","35.09M","0.00%"
"2021-8-5","3.98","3.98","4.01","3.97","37.79M","0.00%"
"2021-8-4","3.98","4.00","4.00","3.97","45.81M","-0.25%"
"2021-8-3","3.99","4.00","4.01","3.97","56.69M","-0.50%"
"2021-8-2","4.01","3.98","4.05","3.95","80.08M","0.75%"
"2021-7-30","3.98","4.00","4.01","3.96","66.71M","-0.75%"
"2021-7-29","4.01","4.08","4.09","4.01","78.50M","-1.23%"
"2021-7-28","4.06","4.06","4.11","4.05","75.28M","0.25%"
"2021-7-27","4.05","4.12","4.14","4.05","70.76M","-1.70%"
"2021-7-26","4.12","4.20","4.20","4.11","92.02M","-1.90%"
"2021-7-23","4.20","4.21","4.22","4.19","39.14M","-0.24%"
"2021-7-22","4.21","4.19","4.23","4.18","54.09M","0.72%"
"2021-7-21","4.18","4.18","4.20","4.17","51.80M","0.24%"
"2021-7-20","4.17","4.19","4.20","4.17","48.94M","-0.95%"
"2021-7-19","4.21","4.22","4.23","4.17","95.00M","-0.71%"
"2021-7-16","4.24","4.26","4.27","4.23","62.25M","-0.70%"
"2021-7-15","4.27","4.24","4.29","4.22","70.74M","0.47%"
"2021-7-14","4.25","4.35","4.35","4.24","133.87M","-2.07%"
"2021-7-13","4.34","4.35","4.36","4.33","55.47M","0.00%"
"2021-7-12","4.34","4.36","4.37","4.34","62.43M","0.00%"
"2021-7-9","4.34","4.35","4.37","4.33","63.09M","-0.23%"
"2021-7-8","4.35","4.38","4.38","4.34","55.84M","-0.46%"
"2021-7-7","4.37","4.37","4.39","4.36","43.25M","-0.23%"
"2021-7-6","4.38","4.37","4.39","4.35","69.93M","0.00%"
"2021-7-5","4.38","4.40","4.40","4.36","60.00M","-0.23%"
"2021-7-2","4.39","4.41","4.42","4.38","59.32M","-0.45%"
"2021-7-1","4.41","4.42","4.43","4.41","46.54M","0.00%"
"2021-6-30","4.41","4.42","4.44","4.41","32.33M","0.00%"
"2021-6-29","4.41","4.44","4.45","4.41","46.90M","-0.90%"
"2021-6-28","4.45","4.45","4.46","4.43","45.38M","-0.22%"
"2021-6-25","4.46","4.44","4.47","4.43","68.63M","0.45%"
"2021-6-24","4.44","4.44","4.45","4.41","72.53M","-4.10%"
"2021-6-23","4.63","4.64","4.65","4.63","66.32M","-0.22%"
"2021-6-22","4.64","4.64","4.65","4.62","72.16M","0.00%"
"2021-6-21","4.64","4.64","4.64","4.62","46.30M","0.00%"
"2021-6-18","4.64","4.63","4.64","4.62","67.05M","0.43%"
"2021-6-17","4.62","4.64","4.64","4.61","37.98M","-0.43%"
"2021-6-16","4.64","4.61","4.64","4.60","46.44M","0.65%"
"2021-6-15","4.61","4.66","4.67","4.61","67.98M","-1.28%"
"2021-6-11","4.67","4.67","4.68","4.64","86.27M","0.00%"
"2021-6-10","4.67","4.68","4.69","4.66","66.01M","0.00%"
"2021-6-9","4.67","4.68","4.70","4.67","54.89M","-0.43%"
"2021-6-8","4.69","4.68","4.69","4.66","51.89M","0.21%"
"2021-6-7","4.68","4.70","4.70","4.67","49.30M","-0.21%"
"2021-6-4","4.69","4.68","4.73","4.67","70.89M","0.21%"
"2021-6-3","4.68","4.69","4.71","4.68","50.15M","-0.21%"
"2021-6-2","4.69","4.70","4.70","4.67","49.58M","0.00%"
"2021-6-1","4.69","4.72","4.72","4.68","51.84M","-0.64%"
"2021-5-31","4.72","4.73","4.73","4.70","59.48M","0.00%"
"2021-5-28","4.72","4.73","4.74","4.71","88.52M","-0.42%"
"2021-5-27","4.74","4.74","4.75","4.71","108.66M","0.21%"
"2021-5-26","4.73","4.72","4.75","4.71","96.65M","-0.21%"
"2021-5-25","4.74","4.68","4.75","4.66","118.88M","1.28%"
"2021-5-24","4.68","4.68","4.70","4.67","43.21M","0.00%"
"2021-5-21","4.68","4.68","4.70","4.67","54.95M","-0.21%"
"2021-5-20","4.69","4.69","4.69","4.66","59.00M","0.00%"
"2021-5-19","4.69","4.70","4.71","4.67","60.95M","0.21%"
"2021-5-18","4.68","4.69","4.70","4.66","35.18M","-0.21%"
"2021-5-17","4.69","4.67","4.71","4.66","70.27M","0.21%"
"2021-5-14","4.68","4.64","4.69","4.62","87.35M","1.08%"
"2021-5-13","4.63","4.63","4.65","4.62","55.37M","-0.22%"
"2021-5-12","4.64","4.61","4.65","4.59","76.32M","0.43%"
"2021-5-11","4.62","4.60","4.62","4.58","72.18M","0.22%"
"2021-5-10","4.61","4.68","4.69","4.58","126.53M","-1.50%"
"2021-5-7","4.68","4.70","4.72","4.67","89.76M","-0.43%"
"2021-5-6","4.70","4.70","4.76","4.69","87.48M","0.00%"
"2021-4-30","4.70","4.75","4.75","4.68","77.30M","-1.05%"
"2021-4-29","4.75","4.68","4.76","4.65","71.29M","1.50%"
"2021-4-28","4.68","4.74","4.75","4.67","89.61M","-1.27%"
"2021-4-27","4.74","4.82","4.82","4.74","84.24M","-1.66%"
"2021-4-26","4.82","4.87","4.87","4.82","58.29M","-0.82%"
"2021-4-23","4.86","4.87","4.89","4.85","60.25M","-0.21%"
"2021-4-22","4.87","4.93","4.94","4.87","131.12M","-1.22%"
"2021-4-21","4.93","4.94","4.96","4.92","68.29M","-0.20%"
"2021-4-20","4.94","4.95","4.96","4.93","53.22M","-0.20%"
"2021-4-19","4.95","4.94","4.96","4.93","62.18M","0.20%"
"2021-4-16","4.94","4.92","4.95","4.92","39.10M","0.41%"
"2021-4-15","4.92","4.94","4.96","4.91","67.70M","-0.40%"
"2021-4-14","4.94","4.96","4.97","4.94","39.33M","-0.40%"
"2021-4-13","4.96","4.95","4.97","4.94","56.31M","0.20%"
"2021-4-12","4.95","4.92","4.97","4.92","98.09M","0.20%"
"2021-4-9","4.94","4.93","4.95","4.92","50.26M","0.00%"
"2021-4-8","4.94","4.92","4.95","4.92","65.77M","0.20%"
"2021-4-7","4.93","4.96","4.96","4.92","105.82M","-0.80%"
"2021-4-6","4.97","4.99","4.99","4.96","101.06M","-0.40%"
"2021-4-2","4.99","5.01","5.02","4.98","125.13M","-0.40%"
"2021-4-1","5.01","5.03","5.04","5.00","125.92M","-0.79%"
"2021-3-31","5.05","5.03","5.07","4.97","389.55M","-4.17%"
"2021-3-30","5.27","5.24","5.27","5.22","100.11M","0.57%"
"2021-3-29","5.24","5.19","5.24","5.17","123.21M","1.16%"
"2021-3-26","5.18","5.19","5.21","5.17","65.01M","0.00%"
"2021-3-25","5.18","5.23","5.24","5.18","64.14M","-0.58%"
"2021-3-24","5.21","5.22","5.24","5.20","73.55M","-0.38%"
"2021-3-23","5.23","5.22","5.26","5.21","81.51M","0.19%"
"2021-3-22","5.22","5.15","5.22","5.15","101.29M","1.75%"
"2021-3-19","5.13","5.25","5.27","5.13","231.06M","-2.29%"
"2021-3-18","5.25","5.25","5.28","5.24","82.36M","0.19%"
"2021-3-17","5.24","5.28","5.29","5.24","90.50M","-0.95%"
"2021-3-16","5.29","5.29","5.32","5.27","104.02M","0.19%"
"2021-3-15","5.28","5.26","5.30","5.24","156.94M","0.38%"
"2021-3-12","5.26","5.23","5.27","5.21","131.26M","0.57%"
"2021-3-11","5.23","5.21","5.26","5.20","135.63M","0.77%"
"2021-3-10","5.19","5.19","5.22","5.17","92.94M","0.19%"
"2021-3-9","5.18","5.21","5.24","5.16","133.90M","-0.38%"
"2021-3-8","5.20","5.23","5.27","5.19","131.26M","-0.57%"
"2021-3-5","5.23","5.22","5.24","5.18","97.42M","0.19%"
"2021-3-4","5.22","5.20","5.25","5.20","117.66M","0.00%"
"2021-3-3","5.22","5.15","5.24","5.14","116.71M","1.56%"
"2021-3-2","5.14","5.18","5.19","5.13","83.43M","-0.58%"
"2021-3-1","5.17","5.20","5.21","5.17","71.24M","-0.19%"
"2021-2-26","5.18","5.22","5.26","5.18","139.05M","-1.33%"
"2021-2-25","5.25","5.21","5.27","5.20","138.23M","1.16%"
"2021-2-24","5.19","5.25","5.27","5.18","130.97M","-0.76%"
"2021-2-23","5.23","5.25","5.30","5.23","121.17M","-0.38%"
"2021-2-22","5.25","5.25","5.32","5.23","229.89M","0.00%"
"2021-2-19","5.25","5.23","5.29","5.21","137.10M","0.38%"
"2021-2-18","5.23","5.21","5.28","5.21","167.82M","1.36%"
"2021-2-10","5.16","5.13","5.20","5.13","97.21M","0.39%"
"2021-2-9","5.14","5.16","5.16","5.11","74.95M","-0.39%"
"2021-2-8","5.16","5.18","5.19","5.14","109.71M","-0.19%"
"2021-2-5","5.17","5.08","5.19","5.06","187.06M","1.77%"
"2021-2-4","5.08","5.08","5.12","5.06","89.27M","-0.20%"
"2021-2-3","5.09","5.10","5.12","5.07","78.68M","-0.20%"
"2021-2-2","5.10","5.14","5.16","5.09","80.79M","-0.78%"
"2021-2-1","5.14","5.11","5.16","5.08","98.82M","0.59%"
"2021-1-29","5.11","5.12","5.14","5.09","78.50M","-0.20%"
"2021-1-28","5.12","5.13","5.14","5.08","116.33M","-0.39%"
"2021-1-27","5.14","5.15","5.19","5.13","78.48M","0.19%"
"2021-1-26","5.13","5.13","5.17","5.12","74.46M","0.00%"
"2021-1-25","5.13","5.15","5.15","5.12","84.62M","-0.19%"
"2021-1-22","5.14","5.21","5.22","5.14","112.42M","-1.34%"
"2021-1-21","5.21","5.22","5.25","5.20","81.56M","-0.19%"
"2021-1-20","5.22","5.26","5.29","5.21","101.99M","-0.95%"
"2021-1-19","5.27","5.25","5.29","5.21","115.64M","0.76%"
"2021-1-18","5.23","5.24","5.27","5.21","120.28M","-0.19%"
"2021-1-15","5.24","5.21","5.35","5.21","204.54M","0.96%"
"2021-1-14","5.19","5.18","5.23","5.16","101.89M","0.00%"
"2021-1-13","5.19","5.19","5.20","5.15","95.25M","0.00%"
"2021-1-12","5.19","5.16","5.19","5.13","89.28M","0.78%"
"2021-1-11","5.15","5.21","5.23","5.15","114.78M","-1.15%"
"2021-1-8","5.21","5.20","5.24","5.18","98.89M","0.19%"
"2021-1-7","5.20","5.21","5.22","5.15","89.18M","0.19%"
"2021-1-6","5.19","5.16","5.21","5.16","70.16M","0.39%"
"2021-1-5","5.17","5.19","5.20","5.15","83.09M","-0.58%"
"2021-1-4","5.20","5.21","5.22","5.16","86.28M","0.00%"
"2020-12-31","5.20","5.17","5.22","5.15","80.37M","0.58%"
"2020-12-30","5.17","5.16","5.17","5.13","49.52M","0.19%"
"2020-12-29","5.16","5.16","5.18","5.15","48.87M","0.00%"
"2020-12-28","5.16","5.18","5.18","5.14","60.78M","-0.39%"
"2020-12-25","5.18","5.16","5.18","5.15","47.29M","0.78%"
"2020-12-24","5.14","5.13","5.17","5.12","62.52M","0.39%"
"2020-12-23","5.12","5.13","5.14","5.11","59.98M","0.00%"
"2020-12-22","5.12","5.17","5.18","5.12","85.75M","-0.97%"
"2020-12-21","5.17","5.19","5.20","5.15","64.79M","-0.58%"
"2020-12-18","5.20","5.21","5.23","5.17","55.48M","-0.38%"
"2020-12-17","5.22","5.19","5.23","5.16","64.90M","0.58%"
"2020-12-16","5.19","5.19","5.22","5.18","53.87M","0.19%"
"2020-12-15","5.18","5.23","5.23","5.17","79.66M","-0.77%"
"2020-12-14","5.22","5.24","5.29","5.21","82.64M","0.58%"
"2020-12-11","5.19","5.32","5.35","5.19","114.97M","-2.08%"
"2020-12-10","5.30","5.37","5.38","5.28","79.54M","-1.12%"
"2020-12-9","5.36","5.35","5.40","5.34","131.92M","0.75%"
"2020-12-8","5.32","5.30","5.34","5.28","81.82M","0.76%"
"2020-12-7","5.28","5.35","5.36","5.26","98.02M","-1.49%"
"2020-12-4","5.36","5.38","5.38","5.30","113.65M","-0.56%"
"2020-12-3","5.39","5.38","5.42","5.35","99.27M","0.37%"
"2020-12-2","5.37","5.42","5.44","5.36","106.04M","-0.74%"
"2020-12-1","5.41","5.29","5.43","5.27","171.98M","2.08%"
"2020-11-30","5.30","5.37","5.50","5.30","293.78M","-0.93%"
"2020-11-27","5.35","5.24","5.35","5.23","189.52M","2.29%"
"2020-11-26","5.23","5.20","5.24","5.19","69.92M","0.58%"
"2020-11-25","5.20","5.22","5.26","5.19","113.33M","-0.19%"
"2020-11-24","5.21","5.24","5.26","5.21","83.42M","-0.38%"
"2020-11-23","5.23","5.18","5.25","5.17","123.21M","0.77%"
"2020-11-20","5.19","5.20","5.20","5.16","60.55M","-0.38%"
"2020-11-19","5.21","5.21","5.23","5.19","66.68M","0.00%"
"2020-11-18","5.21","5.16","5.24","5.15","118.94M","0.77%"
"2020-11-17","5.17","5.16","5.18","5.14","70.29M","0.19%"
"2020-11-16","5.16","5.15","5.17","5.14","73.00M","0.58%"
"2020-11-13","5.13","5.17","5.17","5.12","86.07M","-0.77%"
"2020-11-12","5.17","5.22","5.24","5.17","85.30M","-1.15%"
